event,uid,group,date
song_played,7eabe3a1649ffa2b3ff8c02ebfd5659f,c,2015-03-06 11:36:22
minigame_played,6bc24fc1ab650b25b4114e93a98f1eba,b,2015-03-06 11:38:19
song_played,6bc24fc1ab650b25b4114e93a98f1eba,b,2015-03-06 11:47:19
app install,7143d7fbadfa4693b9eec507d9d37443,b,2015-03-06 12:00:05
app install,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:00:11
app install,e57c6b956a6521b28495f2886ca0977a,b,2015-03-06 12:00:13
app install,4e732ced3463d06de0ca9a15b6153677,c,2015-03-06 12:00:20
account created,5ef698cd9fe650923ea331c15af3b160,a,2015-03-06 12:03:41
app install,39461a19e9eddfb385ea76b26521ea48,c,2015-03-06 12:05:31
app install,f457c545a9ded88f18ecee47145a72c0,b,2015-03-06 12:07:03
account created,7143d7fbadfa4693b9eec507d9d37443,b,2015-03-06 12:07:05
account created,4e732ced3463d06de0ca9a15b6153677,c,2015-03-06 12:07:20
account created,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:08:11
account created,e57c6b956a6521b28495f2886ca0977a,b,2015-03-06 12:08:13
account created,ccb0989662211f61edae2e26d58ea92f,c,2015-03-06 12:08:37
account created,39461a19e9eddfb385ea76b26521ea48,c,2015-03-06 12:09:31
app install,c361bc7b2c033a83d663b8d9fb4be56e,c,2015-03-06 12:10:07
song_played,4e732ced3463d06de0ca9a15b6153677,c,2015-03-06 12:11:20
account created,f457c545a9ded88f18ecee47145a72c0,b,2015-03-06 12:13:03
minigame_played,e57c6b956a6521b28495f2886ca0977a,b,2015-03-06 12:15:13
song_played,0d7de1aca9299fe63f3e0041f02638a3,c,2015-03-06 12:15:39
subscribed,7143d7fbadfa4693b9eec507d9d37443,b,2015-03-06 12:16:05
account created,c361bc7b2c033a83d663b8d9fb4be56e,c,2015-03-06 12:16:07
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:16:11
minigame_played,f457c545a9ded88f18ecee47145a72c0,b,2015-03-06 12:19:03
minigame_played,0d7de1aca9299fe63f3e0041f02638a3,c,2015-03-06 12:24:39
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:25:11
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:29:11
minigame_played,0d7de1aca9299fe63f3e0041f02638a3,c,2015-03-06 12:31:39
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:38:11
song_played,6e7b33fdea3adc80ebd648fffb665bb8,a,2015-03-06 12:41:50
song_played,6e7b33fdea3adc80ebd648fffb665bb8,a,2015-03-06 12:45:50
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:47:11
song_played,6e7b33fdea3adc80ebd648fffb665bb8,a,2015-03-06 12:54:50
minigame_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 12:56:11
song_played,6e7b33fdea3adc80ebd648fffb665bb8,a,2015-03-06 13:00:50
song_played,1700002963a49da13542e0726b7bb758,b,2015-03-06 13:02:11
subscribed,1700002963a49da13542e0726b7bb758,b,2015-03-06 13:06:11
app install,82f2b308c3b01637c607ce05f52a2fed,c,2015-03-06 13:06:55
account created,82f2b308c3b01637c607ce05f52a2fed,c,2015-03-06 13:11:55
song_played,35f4a8d465e6e1edc05f3d8ab658c551,a,2015-03-06 13:21:38
song_played,b0b183c207f46f0cca7dc63b2604f5cc,a,2015-03-06 13:25:56
unsubscribed,35f4a8d465e6e1edc05f3d8ab658c551,a,2015-03-06 13:29:38
song_played,35f4a8d465e6e1edc05f3d8ab658c551,a,2015-03-06 13:35:38
minigame_played,63923f49e5241343aa7acb6a06a751e7,c,2015-03-06 13:40:11
song_played,35f4a8d465e6e1edc05f3d8ab658c551,a,2015-03-06 13:40:38
minigame_played,63923f49e5241343aa7acb6a06a751e7,c,2015-03-06 13:45:11
app install,24b16fede9a67c9251d3e7c7161c83ac,a,2015-03-06 14:03:49
app install,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:06:09
app install,5f0f5e5f33945135b874349cfbed4fb9,b,2015-03-06 14:06:59
account created,d07e70efcfab08731a97e7b91be644de,c,2015-03-06 14:07:32
app install,0353ab4cbed5beae847a7ff6e220b5cf,c,2015-03-06 14:08:18
account created,24b16fede9a67c9251d3e7c7161c83ac,a,2015-03-06 14:08:49
account created,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:10:09
minigame_played,d07e70efcfab08731a97e7b91be644de,c,2015-03-06 14:11:32
account created,5f0f5e5f33945135b874349cfbed4fb9,b,2015-03-06 14:11:59
account created,0353ab4cbed5beae847a7ff6e220b5cf,c,2015-03-06 14:16:18
song_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:17:09
song_played,d07e70efcfab08731a97e7b91be644de,c,2015-03-06 14:17:32
minigame_played,25ddc0f8c9d3e22e03d3076f98d83cb2,a,2015-03-06 14:17:49
song_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:23:09
minigame_played,0353ab4cbed5beae847a7ff6e220b5cf,c,2015-03-06 14:24:18
song_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:30:09
minigame_played,3cec07e9ba5f5bb252d13f5f431e4bbb,b,2015-03-06 14:36:04
minigame_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:37:09
unsubscribed,3cec07e9ba5f5bb252d13f5f431e4bbb,b,2015-03-06 14:42:04
minigame_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:44:09
minigame_played,3cec07e9ba5f5bb252d13f5f431e4bbb,b,2015-03-06 14:51:04
subscribed,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 14:53:09
app install,301ad0e3bd5cb1627a2044908a42fdc2,a,2015-03-06 15:00:08
app install,5487315b1286f907165907aa8fc96619,b,2015-03-06 15:00:12
minigame_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 15:03:09
minigame_played,b7b16ecf8ca53723593894116071700c,c,2015-03-06 15:06:37
song_played,d395771085aab05244a4fb8fd91bf4ee,a,2015-03-06 15:08:21
app install,ba3866600c3540f67c1e9575e213be0a,a,2015-03-06 15:09:24
app install,8fecb20817b3847419bb3de39a609afe,a,2015-03-06 15:09:53
minigame_played,41ae36ecb9b3eee609d05b90c14222fb,a,2015-03-06 15:13:09
account created,8fecb20817b3847419bb3de39a609afe,a,2015-03-06 15:13:53
minigame_played,d395771085aab05244a4fb8fd91bf4ee,a,2015-03-06 15:18:21
song_played,d395771085aab05244a4fb8fd91bf4ee,a,2015-03-06 15:24:21
song_played,d709f38ef758b5066ef31b18039b8ce5,b,2015-03-06 15:24:35
minigame_played,d709f38ef758b5066ef31b18039b8ce5,b,2015-03-06 15:31:35
account created,0f840be9b8db4d3fbd5ba2ce59211f55,c,2015-03-06 16:03:40
app install,b7ee6f5f9aa5cd17ca1aea43ce848496,a,2015-03-06 16:04:19
app install,8757150decbd89b0f5442ca3db4d0e0e,a,2015-03-06 16:05:40
song_played,0f840be9b8db4d3fbd5ba2ce59211f55,c,2015-03-06 16:06:40
song_played,ca46c1b9512a7a8315fa3c5a946e8265,b,2015-03-06 16:08:35
song_played,ca46c1b9512a7a8315fa3c5a946e8265,b,2015-03-06 16:12:35
account created,b7ee6f5f9aa5cd17ca1aea43ce848496,a,2015-03-06 16:13:19
subscribed,0f840be9b8db4d3fbd5ba2ce59211f55,c,2015-03-06 16:16:40
minigame_played,ca46c1b9512a7a8315fa3c5a946e8265,b,2015-03-06 16:21:35
minigame_played,0f840be9b8db4d3fbd5ba2ce59211f55,c,2015-03-06 16:25:40
minigame_played,605ff764c617d3cd28dbbdd72be8f9a2,b,2015-03-06 16:26:05
song_played,ca46c1b9512a7a8315fa3c5a946e8265,b,2015-03-06 16:30:35
song_played,605ff764c617d3cd28dbbdd72be8f9a2,b,2015-03-06 16:34:05
app install,2b24d495052a8ce66358eb576b8912c8,b,2015-03-06 17:03:50
account created,556f391937dfd4398cbac35e050a2177,a,2015-03-06 17:05:00
app install,b056eb1587586b71e2da9acfe4fbd19e,c,2015-03-06 17:06:42
song_played,556f391937dfd4398cbac35e050a2177,a,2015-03-06 17:12:00
account created,2b24d495052a8ce66358eb576b8912c8,b,2015-03-06 17:13:50
account created,b056eb1587586b71e2da9acfe4fbd19e,c,2015-03-06 17:15:42
minigame_played,2b24d495052a8ce66358eb576b8912c8,b,2015-03-06 17:20:50
song_played,1728efbda81692282ba642aafd57be3a,a,2015-03-06 17:20:58
minigame_played,b056eb1587586b71e2da9acfe4fbd19e,c,2015-03-06 17:24:42
minigame_played,2b24d495052a8ce66358eb576b8912c8,b,2015-03-06 17:28:50
song_played,2b24d495052a8ce66358eb576b8912c8,b,2015-03-06 17:33:50
app install,1aa48fc4880bb0c9b8a3bf979d3b917e,c,2015-03-06 18:00:18
app install,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-06 18:00:47
account created,1aa48fc4880bb0c9b8a3bf979d3b917e,c,2015-03-06 18:05:18
account created,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-06 18:05:47
app install,7b13b2203029ed80337f27127a9f1d28,a,2015-03-06 18:05:50
app install,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-06 18:06:19
app install,7ef605fc8dba5425d6965fbd4c8fbe1f,a,2015-03-06 18:06:39
account created,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-06 18:09:19
account created,7ef605fc8dba5425d6965fbd4c8fbe1f,a,2015-03-06 18:09:39
subscribed,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-06 18:13:19
subscribed,1aa48fc4880bb0c9b8a3bf979d3b917e,c,2015-03-06 18:15:18
minigame_played,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-06 18:15:47
minigame_played,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-06 18:19:19
subscribed,32b30a250abd6331e03a2a1f16466346,c,2015-03-06 18:28:15
minigame_played,8efb100a295c0c690931222ff4467bb8,a,2015-03-06 18:39:56
song_played,8efb100a295c0c690931222ff4467bb8,a,2015-03-06 18:45:56
app install,138bb0696595b338afbab333c555292a,c,2015-03-06 19:00:05
account created,1ff1de774005f8da13f42943881c655f,a,2015-03-06 19:00:52
app install,bc6dc48b743dc5d013b1abaebd2faed2,c,2015-03-06 19:06:40
account created,138bb0696595b338afbab333c555292a,c,2015-03-06 19:07:05
song_played,8e98d81f8217304975ccb23337bb5761,b,2015-03-06 19:07:27
minigame_played,c8fbbc86abe8bd6a5eb6a3b4d0411301,a,2015-03-06 19:08:54
song_played,138bb0696595b338afbab333c555292a,c,2015-03-06 19:14:05
song_played,c8fbbc86abe8bd6a5eb6a3b4d0411301,a,2015-03-06 19:16:54
minigame_played,138bb0696595b338afbab333c555292a,c,2015-03-06 19:20:05
minigame_played,c8fbbc86abe8bd6a5eb6a3b4d0411301,a,2015-03-06 19:20:54
minigame_played,8eefcfdf5990e441f0fb6f3fad709e21,c,2015-03-06 19:25:07
subscribed,138bb0696595b338afbab333c555292a,c,2015-03-06 19:26:05
minigame_played,138bb0696595b338afbab333c555292a,c,2015-03-06 19:35:05
account created,f1b6f2857fb6d44dd73c7041e0aa0f19,c,2015-03-06 20:06:19
song_played,c86a7ee3d8ef0b551ed58e354a836f2b,c,2015-03-06 20:09:22
subscribed,9766527f2b5d3e95d4a733fcfb77bd7e,a,2015-03-06 20:12:55
song_played,c86a7ee3d8ef0b551ed58e354a836f2b,c,2015-03-06 20:18:22
song_played,9766527f2b5d3e95d4a733fcfb77bd7e,a,2015-03-06 20:19:55
minigame_played,02a32ad2669e6fe298e607fe7cc0e1a0,b,2015-03-06 20:24:31
app install,2dea61eed4bceec564a00115c4d21334,a,2015-03-06 21:00:37
app install,eb6fdc36b281b7d5eabf33396c2683a2,a,2015-03-06 21:05:00
account created,2dea61eed4bceec564a00115c4d21334,a,2015-03-06 21:05:37
account created,eb6fdc36b281b7d5eabf33396c2683a2,a,2015-03-06 21:08:00
minigame_played,d2ddea18f00665ce8623e36bd4e3c7c5,b,2015-03-06 21:09:24
unsubscribed,7f6ffaa6bb0b408017b62254211691b5,b,2015-03-06 21:12:28
song_played,2dea61eed4bceec564a00115c4d21334,a,2015-03-06 21:15:37
song_played,08d98638c6fcd194a4b1e6992063e944,b,2015-03-06 21:30:28
minigame_played,b7bb35b9c6ca2aee2df08cf09d7016c2,b,2015-03-06 21:44:42
minigame_played,b7bb35b9c6ca2aee2df08cf09d7016c2,b,2015-03-06 21:48:42
song_played,b7bb35b9c6ca2aee2df08cf09d7016c2,b,2015-03-06 21:52:42
app install,847cc55b7032108eee6dd897f3bca8a5,c,2015-03-06 22:00:24
app install,091d584fced301b442654dd8c23b3fc9,b,2015-03-06 22:03:46
app install,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:05:44
account created,847cc55b7032108eee6dd897f3bca8a5,c,2015-03-06 22:08:24
account created,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:08:44
account created,091d584fced301b442654dd8c23b3fc9,b,2015-03-06 22:10:46
song_played,847cc55b7032108eee6dd897f3bca8a5,c,2015-03-06 22:11:24
song_played,63538fe6ef330c13a05a3ed7e599d5f7,a,2015-03-06 22:12:19
song_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:16:44
song_played,091d584fced301b442654dd8c23b3fc9,b,2015-03-06 22:16:46
minigame_played,63538fe6ef330c13a05a3ed7e599d5f7,a,2015-03-06 22:19:19
minigame_played,847cc55b7032108eee6dd897f3bca8a5,c,2015-03-06 22:21:24
song_played,a8849b052492b5106526b2331e526138,c,2015-03-06 22:21:47
subscribed,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:22:44
song_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:25:44
minigame_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:30:44
song_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:39:44
song_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:45:44
song_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 22:55:44
app install,24681928425f5a9133504de568f5f6df,c,2015-03-06 23:00:32
app install,e2a2dcc36a08a345332c751b2f2e476c,b,2015-03-06 23:00:33
app install,7eacb532570ff6858afd2723755ff790,c,2015-03-06 23:03:49
minigame_played,b83aac23b9528732c23cc7352950e880,a,2015-03-06 23:05:44
app install,51d92be1c60d1db1d2e5e7a07da55b26,a,2015-03-06 23:05:55
account created,e2a2dcc36a08a345332c751b2f2e476c,b,2015-03-06 23:07:33
app install,a1d33d0dfec820b41b54430b50e96b5c,c,2015-03-06 23:07:36
app install,fc8001f834f6a5f0561080d134d53d29,b,2015-03-06 23:07:57
account created,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:09:15
account created,fc8001f834f6a5f0561080d134d53d29,b,2015-03-06 23:16:57
account created,a1d33d0dfec820b41b54430b50e96b5c,c,2015-03-06 23:17:36
song_played,357a6fdf7642bf815a88822c447d9dc4,b,2015-03-06 23:17:44
subscribed,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:18:15
minigame_played,fa83a11a198d5a7f0bf77a1987bcd006,a,2015-03-06 23:19:25
minigame_played,8d6dc35e506fc23349dd10ee68dabb64,b,2015-03-06 23:22:52
unsubscribed,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:23:15
song_played,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:27:15
minigame_played,fa83a11a198d5a7f0bf77a1987bcd006,a,2015-03-06 23:27:25
subscribed,8d6dc35e506fc23349dd10ee68dabb64,b,2015-03-06 23:32:52
minigame_played,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:37:15
minigame_played,49ae49a23f67c759bf4fc791ba842aa2,a,2015-03-06 23:40:15
song_played,8d6dc35e506fc23349dd10ee68dabb64,b,2015-03-06 23:42:52
minigame_played,8d6dc35e506fc23349dd10ee68dabb64,b,2015-03-06 23:47:52
app install,c4ca4238a0b923820dcc509a6f75849b,b,2015-03-07 00:00:08
app install,912d2b1c7b2826caf99687388d2e8f7c,b,2015-03-07 00:03:11
account created,c4ca4238a0b923820dcc509a6f75849b,b,2015-03-07 00:05:08
app install,98dce83da57b0395e163467c9dae521b,a,2015-03-07 00:06:20
account created,912d2b1c7b2826caf99687388d2e8f7c,b,2015-03-07 00:08:11
subscribed,c4ca4238a0b923820dcc509a6f75849b,b,2015-03-07 00:12:08
song_played,912d2b1c7b2826caf99687388d2e8f7c,b,2015-03-07 00:17:11
song_played,38af86134b65d0f10fe33d30dd76442e,c,2015-03-07 00:17:23
song_played,912d2b1c7b2826caf99687388d2e8f7c,b,2015-03-07 00:21:11
unsubscribed,1fc214004c9481e4c8073e85323bfd4b,a,2015-03-07 00:21:55
app install,7634ea65a4e6d9041cfd3f7de18e334a,c,2015-03-07 01:00:55
account created,7634ea65a4e6d9041cfd3f7de18e334a,c,2015-03-07 01:05:55
app install,fc490ca45c00b1249bbe3554a4fdf6fb,c,2015-03-07 01:10:57
minigame_played,a4a042cf4fd6bfb47701cbc8a1653ada,a,2015-03-07 01:11:25
account created,fc490ca45c00b1249bbe3554a4fdf6fb,c,2015-03-07 01:14:57
song_played,7634ea65a4e6d9041cfd3f7de18e334a,c,2015-03-07 01:15:55
subscribed,a4a042cf4fd6bfb47701cbc8a1653ada,a,2015-03-07 01:17:25
song_played,7634ea65a4e6d9041cfd3f7de18e334a,c,2015-03-07 01:18:55
minigame_played,fc490ca45c00b1249bbe3554a4fdf6fb,c,2015-03-07 01:20:57
song_played,a4a042cf4fd6bfb47701cbc8a1653ada,a,2015-03-07 01:27:25
minigame_played,7634ea65a4e6d9041cfd3f7de18e334a,c,2015-03-07 01:27:55
song_played,fc490ca45c00b1249bbe3554a4fdf6fb,c,2015-03-07 01:28:57
app install,e555ebe0ce426f7f9b2bef0706315e0c,c,2015-03-07 02:00:11
account created,e555ebe0ce426f7f9b2bef0706315e0c,c,2015-03-07 02:03:11
account created,f718499c1c8cef6730f9fd03c8125cab,b,2015-03-07 02:04:35
account created,d64a340bcb633f536d56e51874281454,c,2015-03-07 02:09:49
minigame_played,f718499c1c8cef6730f9fd03c8125cab,b,2015-03-07 02:10:35
app install,66368270ffd51418ec58bd793f2d9b1b,c,2015-03-07 02:10:51
minigame_played,e555ebe0ce426f7f9b2bef0706315e0c,c,2015-03-07 02:13:11
minigame_played,d64a340bcb633f536d56e51874281454,c,2015-03-07 02:17:49
minigame_played,f718499c1c8cef6730f9fd03c8125cab,b,2015-03-07 02:19:35
minigame_played,fc49306d97602c8ed1be1dfbf0835ead,c,2015-03-07 02:19:50
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:19:59
minigame_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:20:03
minigame_played,fc49306d97602c8ed1be1dfbf0835ead,c,2015-03-07 02:23:50
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:23:59
song_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:27:03
minigame_played,d64a340bcb633f536d56e51874281454,c,2015-03-07 02:27:49
song_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:29:59
minigame_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:36:03
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:38:59
song_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:44:03
song_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:48:59
subscribed,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:50:03
song_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 02:55:03
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 02:55:59
app install,30bb3825e8f631cc6075c0f87bb4978c,b,2015-03-07 03:00:37
minigame_played,82161242827b703e6acf9c726942a1e4,b,2015-03-07 03:00:53
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 03:00:59
song_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 03:01:03
account created,6da9003b743b65f4c0ccd295cc484e57,c,2015-03-07 03:04:17
account created,30bb3825e8f631cc6075c0f87bb4978c,b,2015-03-07 03:06:37
minigame_played,f2201f5191c4e92cc5af043eebfd0946,c,2015-03-07 03:06:59
song_played,eecca5b6365d9607ee5a9d336962c534,c,2015-03-07 03:08:03
app install,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:09:38
minigame_played,a64c94baaf368e1840a1324e839230de,b,2015-03-07 03:12:12
minigame_played,959a557f5f6beb411fd954f3f34b21c3,b,2015-03-07 03:16:26
account created,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:19:38
subscribed,959a557f5f6beb411fd954f3f34b21c3,b,2015-03-07 03:23:26
song_played,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:29:38
song_played,959a557f5f6beb411fd954f3f34b21c3,b,2015-03-07 03:31:26
minigame_played,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:39:38
minigame_played,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:44:38
minigame_played,9b72e31dac81715466cd580a448cf823,a,2015-03-07 03:50:38
minigame_played,acc3e0404646c57502b480dc052c4fe1,c,2015-03-07 04:08:39
minigame_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:14:08
song_played,55a7cf9c71f1c9c495413f934dd1a158,a,2015-03-07 04:16:42
song_played,55a7cf9c71f1c9c495413f934dd1a158,a,2015-03-07 04:23:42
minigame_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:24:08
minigame_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:30:08
minigame_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:40:08
song_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:48:08
song_played,da8ce53cf0240070ce6c69c48cd588ee,b,2015-03-07 04:54:08
app install,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:00:40
app install,045117b0e0a11a242b9765e79cbf113f,a,2015-03-07 05:04:25
account created,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:04:40
account created,3d8e28caf901313a554cebc7d32e67e5,a,2015-03-07 05:05:26
app install,704afe073992cbe4813cae2f7715336f,b,2015-03-07 05:05:45
app install,e1e32e235eee1f970470a3a6658dfdd5,a,2015-03-07 05:07:20
account created,f899139df5e1059396431415e770c6dd,b,2015-03-07 05:08:39
song_played,13fe9d84310e77f13a6d184dbf1232f3,c,2015-03-07 05:10:52
account created,e1e32e235eee1f970470a3a6658dfdd5,a,2015-03-07 05:12:20
song_played,2823f4797102ce1a1aec05359cc16dd9,a,2015-03-07 05:13:24
account created,704afe073992cbe4813cae2f7715336f,b,2015-03-07 05:13:45
minigame_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:14:40
subscribed,2823f4797102ce1a1aec05359cc16dd9,a,2015-03-07 05:16:24
minigame_played,f899139df5e1059396431415e770c6dd,b,2015-03-07 05:18:39
minigame_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:18:40
minigame_played,e995f98d56967d946471af29d7bf99f1,c,2015-03-07 05:24:39
song_played,22ac3c5a5bf0b520d281c122d1490650,a,2015-03-07 05:25:50
minigame_played,8dd48d6a2e2cad213179a3992c0be53c,a,2015-03-07 05:28:11
minigame_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:28:40
song_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:37:40
subscribed,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:41:40
minigame_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:46:40
song_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:51:40
song_played,076a0c97d09cf1a0ec3e19c7f2529f2b,a,2015-03-07 05:59:40
app install,ca9c267dad0305d1a6308d2a0cf1c39c,b,2015-03-07 06:00:36
minigame_played,da4fb5c6e93e74d3df8527599fa62642,a,2015-03-07 06:08:24
app install,8f14e45fceea167a5a36dedd4bea2543,b,2015-03-07 07:00:17
app install,08c5433a60135c32e34f46a71175850c,a,2015-03-07 07:00:20
app install,cf67355a3333e6e143439161adc2d82e,b,2015-03-07 07:04:21
app install,37693cfc748049e45d87b8c7d8b9aacd,c,2015-03-07 07:04:23
account created,b86e8d03fe992d1b0e19656875ee557c,c,2015-03-07 07:05:10
account created,8f14e45fceea167a5a36dedd4bea2543,b,2015-03-07 07:06:17
account created,08c5433a60135c32e34f46a71175850c,a,2015-03-07 07:06:20
app install,beb22fb694d513edcf5533cf006dfeae,c,2015-03-07 07:08:01
account created,7f1171a78ce0780a2142a6eb7bc4f3c8,b,2015-03-07 07:09:24
app install,093f65e080a295f8076b1c5722a46aa2,c,2015-03-07 07:10:44
song_played,7f1171a78ce0780a2142a6eb7bc4f3c8,b,2015-03-07 07:12:24
song_played,b86e8d03fe992d1b0e19656875ee557c,c,2015-03-07 07:13:10
account created,cf67355a3333e6e143439161adc2d82e,b,2015-03-07 07:14:21
minigame_played,3b3dbaf68507998acd6a5a5254ab2d76,b,2015-03-07 07:14:59
minigame_played,08c5433a60135c32e34f46a71175850c,a,2015-03-07 07:15:20
minigame_played,b86e8d03fe992d1b0e19656875ee557c,c,2015-03-07 07:17:10
song_played,7f1171a78ce0780a2142a6eb7bc4f3c8,b,2015-03-07 07:19:24
minigame_played,02522a2b2726fb0a03bb19f2d8d9524d,c,2015-03-07 07:19:41
song_played,7504adad8bb96320eb3afdd4df6e1f60,c,2015-03-07 07:20:38
minigame_played,08c5433a60135c32e34f46a71175850c,a,2015-03-07 07:22:20
minigame_played,02522a2b2726fb0a03bb19f2d8d9524d,c,2015-03-07 07:26:41
song_played,08c5433a60135c32e34f46a71175850c,a,2015-03-07 07:32:20
